im_name	xmin_coord	ymin_coord	xmax_coord	ymax_coord	predicted	conf
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	158	106	195	165	bud_light	0.8224037885665894
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	239	106	272	153	stella	0.789355993270874
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	333	240	358	297	guinness	0.7654303908348083
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	438	249	466	306	guinness	0.7297880053520203
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	319	63	349	106	stella	0.728855550289154
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	176	44	193	59	bud_light	0.7028856873512268
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	327	537	342	559	guinness	0.6035640239715576
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	359	242	379	297	guinness	0.575486421585083
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	541	43	551	79	heineken	0.4003378748893738
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	503	41	513	78	heineken	0.3380131125450134
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	333	241	379	297	guinness	0.2928816080093384
2021_12_27_7mtFIQqSHDfCcJOybT61Cb5a1mbdTG915B8IQ9PK	475	33	485	68	heineken	0.26390403509140015
2022_02_18_M56mBcxR5PjQouINMQc4nfTLcLM41jf4EIEW5qI8	353	282	596	554	heineken	0.9678340554237366
2022_07_01_jSLbY5Duoi5p34kfIpQWO6qlaDLYaZcLbP9Plklc	212	240	396	404	deer_park	0.7818272113800049
2022_03_04_EWJgSvq11BqxKG1nAvNwuvNfZhQjMbvZKNJ0igD0	251	271	375	364	miller_light	0.9298961162567139
2022_03_01_3PqC0BBBjbKDOPdxh6PLDy86lrWNY8rpwAxINRrW	107	506	265	582	seven_eleven	0.9508088231086731
2022_03_01_3PqC0BBBjbKDOPdxh6PLDy86lrWNY8rpwAxINRrW	461	125	546	169	niagara	0.7763650417327881
2022_03_01_3PqC0BBBjbKDOPdxh6PLDy86lrWNY8rpwAxINRrW	101	58	187	131	deer_park	0.6510477066040039
2021_04_15_IMG_1245	238	258	380	385	coors	0.5855516195297241
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	457	318	493	369	corona	0.8752562999725342
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	452	237	491	289	corona	0.8723552227020264
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	446	400	485	456	corona	0.8617933988571167
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	444	141	482	195	corona	0.8557714223861694
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	388	256	424	305	heineken	0.8438667058944702
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	505	312	540	363	corona	0.8426322340965271
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	506	399	545	456	corona	0.8391004204750061
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	499	218	535	273	corona	0.8284506797790527
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	394	93	433	145	heineken	0.826915442943573
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	344	169	383	224	heineken	0.8200034499168396
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	373	496	401	544	guinness	0.8146609663963318
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	400	168	438	225	heineken	0.8103663921356201
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	332	320	368	372	corona	0.7542060017585754
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	334	241	371	295	heineken	0.7044259309768677
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	332	409	376	471	heineken	0.6979288458824158
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	390	328	427	377	heineken	0.6841278076171875
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	528	465	569	517	corona	0.6826958060264587
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	340	94	380	149	corona	0.681900143623352
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	477	476	505	533	guinness	0.6642394065856934
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	395	397	435	453	heineken	0.6281731128692627
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	544	156	578	202	corona	0.6165124773979187
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	553	225	593	284	guinness	0.45518895983695984
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	332	320	368	372	michelob	0.335528165102005
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	554	309	591	365	guinness	0.30211976170539856
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	332	322	368	372	heineken	0.28151631355285645
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	555	308	592	365	corona	0.26902806758880615
2021_12_16_cTJnOwsI10M89EKq966bidVqZzS9BhgdZwGUeYXL	342	97	379	149	heineken	0.2502211630344391
2020_02_01_UMMTbuMWbCcz97loDwZzVTrzqHE7pG0DIvQ1nTwc	69	355	480	625	cheetos	0.4094368517398834
2021_06_05_IMG_0565	291	361	432	469	powerade	0.9120742678642273
2021_06_05_IMG_0565	230	157	345	226	sprite	0.41444143652915955
